"supplier_id","supplier_name","country","latitude","longitude","supply_date","bulan","tanggal","total_supplied_value"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-06 00:00:00+00","2","6","1740885"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-07 00:00:00+00","2","7","1590915"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-08 00:00:00+00","2","8","1473470"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-09 00:00:00+00","2","9","1704515"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-10 00:00:00+00","2","10","1497500"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-11 00:00:00+00","2","11","1848590"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-12 00:00:00+00","2","12","1742185"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-13 00:00:00+00","2","13","1358460"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-14 00:00:00+00","2","14","1884565"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-15 00:00:00+00","2","15","1893200"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-16 00:00:00+00","2","16","1353060"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-17 00:00:00+00","2","17","1558080"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-18 00:00:00+00","2","18","1392180"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-19 00:00:00+00","2","19","1755445"
"115","Harrison-Frederick ","Colombia","2.8894434","-73.783892","2023-02-20 00:00:00+00","2","20","853355"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-01 00:00:00+00","2","1","2131795"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-02 00:00:00+00","2","2","2419850"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-03 00:00:00+00","2","3","2196575"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-04 00:00:00+00","2","4","2462095"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-05 00:00:00+00","2","5","2428955"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-06 00:00:00+00","2","6","2376545"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-07 00:00:00+00","2","7","2461365"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-08 00:00:00+00","2","8","2097230"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-09 00:00:00+00","2","9","2716545"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-10 00:00:00+00","2","10","2097320"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-11 00:00:00+00","2","11","2821120"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-12 00:00:00+00","2","12","2321955"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-13 00:00:00+00","2","13","2747550"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-14 00:00:00+00","2","14","2437850"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-15 00:00:00+00","2","15","2926920"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-16 00:00:00+00","2","16","3042155"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-17 00:00:00+00","2","17","2520765"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-18 00:00:00+00","2","18","2605100"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-19 00:00:00+00","2","19","3233925"
"116","Collins, Mata and Harrison ","Czechia","49.8167003","15.4749544","2023-02-20 00:00:00+00","2","20","937160"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-01 00:00:00+00","2","1","649185"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-02 00:00:00+00","2","2","1162445"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-03 00:00:00+00","2","3","1029140"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-04 00:00:00+00","2","4","1268145"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-05 00:00:00+00","2","5","1058900"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-06 00:00:00+00","2","6","1142885"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-07 00:00:00+00","2","7","671460"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-08 00:00:00+00","2","8","1192925"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-09 00:00:00+00","2","9","1201220"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-10 00:00:00+00","2","10","1303175"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-11 00:00:00+00","2","11","933150"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-12 00:00:00+00","2","12","1100430"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-13 00:00:00+00","2","13","1187315"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-14 00:00:00+00","2","14","1157825"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-15 00:00:00+00","2","15","1183890"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-16 00:00:00+00","2","16","1347165"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-17 00:00:00+00","2","17","1361190"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-18 00:00:00+00","2","18","1436805"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-19 00:00:00+00","2","19","980555"
"117","Jones, Holloway and Krause ","Denmark","55.670249","10.3333283","2023-02-20 00:00:00+00","2","20","348060"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-01 00:00:00+00","2","1","1458610"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-02 00:00:00+00","2","2","1941970"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-03 00:00:00+00","2","3","3005915"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-04 00:00:00+00","2","4","2399945"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-05 00:00:00+00","2","5","2549130"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-06 00:00:00+00","2","6","2259405"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-07 00:00:00+00","2","7","2054990"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-08 00:00:00+00","2","8","2718790"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-09 00:00:00+00","2","9","1644410"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-10 00:00:00+00","2","10","2569225"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-11 00:00:00+00","2","11","2254375"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-12 00:00:00+00","2","12","2216980"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-13 00:00:00+00","2","13","2440080"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-14 00:00:00+00","2","14","1952055"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-15 00:00:00+00","2","15","2488350"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-16 00:00:00+00","2","16","2330445"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-17 00:00:00+00","2","17","2374715"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-18 00:00:00+00","2","18","2165820"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-19 00:00:00+00","2","19","2472400"
"118","Smith and Sons ","Georgia","32.3293809","-83.1137366","2023-02-20 00:00:00+00","2","20","597940"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-01 00:00:00+00","2","1","1157250"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-02 00:00:00+00","2","2","1222760"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-03 00:00:00+00","2","3","1628460"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-04 00:00:00+00","2","4","1546160"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-05 00:00:00+00","2","5","1445565"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-06 00:00:00+00","2","6","1297935"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-07 00:00:00+00","2","7","1761745"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-08 00:00:00+00","2","8","1499980"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-09 00:00:00+00","2","9","1284745"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-10 00:00:00+00","2","10","1416425"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-11 00:00:00+00","2","11","1743790"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-12 00:00:00+00","2","12","1279220"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-13 00:00:00+00","2","13","1412765"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-14 00:00:00+00","2","14","1779155"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-15 00:00:00+00","2","15","1383905"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-16 00:00:00+00","2","16","1391180"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-17 00:00:00+00","2","17","1506685"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-18 00:00:00+00","2","18","2111620"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-19 00:00:00+00","2","19","1113215"
"119","Smith, Robinson and Rodriguez ","Germany","51.0834196","10.4234469","2023-02-20 00:00:00+00","2","20","363265"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-01 00:00:00+00","2","1","1793835"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-02 00:00:00+00","2","2","2243705"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-03 00:00:00+00","2","3","1924090"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-04 00:00:00+00","2","4","2342475"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-05 00:00:00+00","2","5","1844155"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-06 00:00:00+00","2","6","1779985"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-07 00:00:00+00","2","7","2352685"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-08 00:00:00+00","2","8","1862060"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-09 00:00:00+00","2","9","2362115"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-10 00:00:00+00","2","10","1877265"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-11 00:00:00+00","2","11","2148160"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-12 00:00:00+00","2","12","2033030"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-13 00:00:00+00","2","13","2724480"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-14 00:00:00+00","2","14","2276930"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-15 00:00:00+00","2","15","2480425"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-16 00:00:00+00","2","16","2594575"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-17 00:00:00+00","2","17","1753785"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-18 00:00:00+00","2","18","1427365"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-19 00:00:00+00","2","19","1906660"
"120","Smith-Lawrence ","Ghana","8.0300284","-1.0800271","2023-02-20 00:00:00+00","2","20","618585"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-01 00:00:00+00","2","1","829495"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-02 00:00:00+00","2","2","1244805"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-03 00:00:00+00","2","3","1525890"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-04 00:00:00+00","2","4","1198015"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-05 00:00:00+00","2","5","1471170"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-06 00:00:00+00","2","6","1531160"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-07 00:00:00+00","2","7","1379740"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-08 00:00:00+00","2","8","1254720"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-09 00:00:00+00","2","9","1244230"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-10 00:00:00+00","2","10","1592815"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-11 00:00:00+00","2","11","1407045"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-12 00:00:00+00","2","12","1275660"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-13 00:00:00+00","2","13","1450250"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-14 00:00:00+00","2","14","1450155"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-15 00:00:00+00","2","15","1518405"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-16 00:00:00+00","2","16","1551650"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-17 00:00:00+00","2","17","1305240"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-18 00:00:00+00","2","18","1633655"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-19 00:00:00+00","2","19","1467085"
"121","Keller-Martin ","India","22.3511148","78.6677428","2023-02-20 00:00:00+00","2","20","361490"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-01 00:00:00+00","2","1","333675"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-02 00:00:00+00","2","2","430460"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-03 00:00:00+00","2","3","490615"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-04 00:00:00+00","2","4","496950"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-05 00:00:00+00","2","5","479140"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-06 00:00:00+00","2","6","514060"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-07 00:00:00+00","2","7","475415"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-08 00:00:00+00","2","8","418445"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-09 00:00:00+00","2","9","516100"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-10 00:00:00+00","2","10","454340"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-11 00:00:00+00","2","11","458790"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-12 00:00:00+00","2","12","564440"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-13 00:00:00+00","2","13","487930"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-14 00:00:00+00","2","14","463870"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-15 00:00:00+00","2","15","466515"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-16 00:00:00+00","2","16","488770"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-17 00:00:00+00","2","17","562620"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-18 00:00:00+00","2","18","576310"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-19 00:00:00+00","2","19","515475"
"122","Cooper-Hernandez ","Indonesia","-2.4833826","117.8902853","2023-02-20 00:00:00+00","2","20","154650"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-01 00:00:00+00","2","1","1176000"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-02 00:00:00+00","2","2","1555565"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-03 00:00:00+00","2","3","1518830"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-04 00:00:00+00","2","4","1882230"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-05 00:00:00+00","2","5","2077785"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-06 00:00:00+00","2","6","1462745"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-07 00:00:00+00","2","7","1606825"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-08 00:00:00+00","2","8","1825915"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-09 00:00:00+00","2","9","1931675"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-10 00:00:00+00","2","10","1882420"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-11 00:00:00+00","2","11","1815780"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-12 00:00:00+00","2","12","2310170"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-13 00:00:00+00","2","13","1964785"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-14 00:00:00+00","2","14","2387055"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-15 00:00:00+00","2","15","1560345"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-16 00:00:00+00","2","16","1530285"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-17 00:00:00+00","2","17","1812230"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-18 00:00:00+00","2","18","1906455"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-19 00:00:00+00","2","19","1713070"
"123","Willis, Bray and Simon ","Philippines","12.7503486","122.7312101","2023-02-20 00:00:00+00","2","20","468230"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-01 00:00:00+00","2","1","1901950"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-02 00:00:00+00","2","2","2409165"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-03 00:00:00+00","2","3","2672450"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-04 00:00:00+00","2","4","2290560"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-05 00:00:00+00","2","5","2401695"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-06 00:00:00+00","2","6","1882605"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-07 00:00:00+00","2","7","2490330"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-08 00:00:00+00","2","8","2149430"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-09 00:00:00+00","2","9","2149585"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-10 00:00:00+00","2","10","1893260"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-11 00:00:00+00","2","11","1870200"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-12 00:00:00+00","2","12","2077450"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-13 00:00:00+00","2","13","2274570"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-14 00:00:00+00","2","14","2392105"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-15 00:00:00+00","2","15","1828215"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-16 00:00:00+00","2","16","2140485"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-17 00:00:00+00","2","17","2069510"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-18 00:00:00+00","2","18","2562750"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-19 00:00:00+00","2","19","2142810"
"124","Gibbs Inc ","Poland","52.215933","19.134422","2023-02-20 00:00:00+00","2","20","1132025"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-01 00:00:00+00","2","1","295125"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-02 00:00:00+00","2","2","478835"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-03 00:00:00+00","2","3","474595"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-04 00:00:00+00","2","4","446530"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-05 00:00:00+00","2","5","489295"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-06 00:00:00+00","2","6","447035"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-07 00:00:00+00","2","7","531680"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-08 00:00:00+00","2","8","482290"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-09 00:00:00+00","2","9","515070"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-10 00:00:00+00","2","10","410260"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-11 00:00:00+00","2","11","441105"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-12 00:00:00+00","2","12","469675"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-13 00:00:00+00","2","13","480545"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-14 00:00:00+00","2","14","450000"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-15 00:00:00+00","2","15","465760"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-16 00:00:00+00","2","16","454320"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-17 00:00:00+00","2","17","512400"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-18 00:00:00+00","2","18","445990"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-19 00:00:00+00","2","19","527105"
"125","Taylor Inc ","Portugal","40.0332629","-7.8896263","2023-02-20 00:00:00+00","2","20","160050"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-01 00:00:00+00","2","1","591720"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-02 00:00:00+00","2","2","864650"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-03 00:00:00+00","2","3","929225"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-04 00:00:00+00","2","4","931215"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-05 00:00:00+00","2","5","807345"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-06 00:00:00+00","2","6","844915"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-07 00:00:00+00","2","7","802800"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-08 00:00:00+00","2","8","833055"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-09 00:00:00+00","2","9","851620"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-10 00:00:00+00","2","10","816305"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-11 00:00:00+00","2","11","835665"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-12 00:00:00+00","2","12","865960"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-13 00:00:00+00","2","13","906435"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-14 00:00:00+00","2","14","882555"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-15 00:00:00+00","2","15","1001390"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-16 00:00:00+00","2","16","828845"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-17 00:00:00+00","2","17","890905"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-18 00:00:00+00","2","18","848990"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-19 00:00:00+00","2","19","906255"
"126","Hammond Ltd ","Taiwan*","23.9739374","120.9820179","2023-02-20 00:00:00+00","2","20","309425"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-01 00:00:00+00","2","1","2792185"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-02 00:00:00+00","2","2","3296220"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-03 00:00:00+00","2","3","3390450"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-04 00:00:00+00","2","4","2646840"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-05 00:00:00+00","2","5","2953505"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-06 00:00:00+00","2","6","2869660"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-07 00:00:00+00","2","7","3222940"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-08 00:00:00+00","2","8","3583320"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-09 00:00:00+00","2","9","2936910"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-10 00:00:00+00","2","10","3018505"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-11 00:00:00+00","2","11","3203080"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-12 00:00:00+00","2","12","3908930"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-13 00:00:00+00","2","13","3987955"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-14 00:00:00+00","2","14","3013900"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-15 00:00:00+00","2","15","2767785"
"127","Espinoza-Morrison ","Tanzania","-6.5247123","35.7878438","2023-02-16 00:00:00+00","2","16","2725535"
